Primary_Key,Port_Code,Date,Measure_Code,Value
1008659,2301,2015-12-01,13,200714
1008660,2505,2015-12-01,22,4097
1008661,2406,2015-12-01,14,64554
1008662,2603,2015-12-01,12,0
1008663,2402,2015-12-01,20,26823
1008664,2408,2015-12-01,18,0
1008665,2309,2015-12-01,14,253517
1008666,2410,2015-12-01,15,0
1008667,2305,2015-12-01,14,920209
1008668,2304,2015-12-01,18,0
1008669,2606,2015-12-01,22,0
1008670,2601,2015-12-01,15,131849
1008671,2606,2015-12-01,12,0
1008672,2408,2015-12-01,14,119821
1008673,2408,2015-12-01,22,8978
1008674,2402,2015-12-01,19,138
1008675,2404,2015-12-01,20,0
1008676,2601,2015-12-01,14,239832
1008677,2310,2015-12-01,19,0
1008678,2302,2015-12-01,18,0
1008679,2504,2015-12-01,14,2184056
1008680,2505,2015-12-01,17,0
1008681,2504,2015-12-01,16,0
1008682,2503,2015-12-01,12,0
1008683,2602,2015-12-01,12,50
1008684,2307,2015-12-01,22,2538
1008685,2303,2015-12-01,14,499725
1008686,2602,2015-12-01,14,42139
1008687,2503,2015-12-01,22,0
1008688,2307,2015-12-01,13,5363
1008689,2601,2015-12-01,17,0
1008690,2402,2015-12-01,18,685
1008691,2301,2015-12-01,14,821490
1008692,2505,2015-12-01,13,58259
1008693,2404,2015-12-01,15,24451
1008694,2304,2015-12-01,21,115464
1008695,2302,2015-12-01,19,0
1008696,2608,2015-12-01,19,0
1008697,2406,2015-12-01,18,0
1008698,2302,2015-12-01,13,13552
1008699,2602,2015-12-01,18,0
1008700,2402,2015-12-01,12,1384
1008701,2403,2015-12-01,16,0
1008702,2301,2015-12-01,22,15484
1008703,2302,2015-12-01,12,0
1008704,2507,2015-12-01,21,15658
1008705,2608,2015-12-01,14,468918
1008706,2410,2015-12-01,17,0
1008707,2403,2015-12-01,18,0
1008708,2601,2015-12-01,12,216
1008709,2505,2015-12-01,12,6
1008710,2507,2015-12-01,18,20
1008711,2504,2015-12-01,11,48891
1008712,2604,2015-12-01,11,13890
1008713,2304,2015-12-01,12,4165
1008714,2507,2015-12-01,19,20
1008715,2604,2015-11-01,14,627220
1008716,2303,2015-11-01,11,1035
1008717,2503,2015-11-01,13,399706
1008718,2505,2015-11-01,22,4188
1008719,2303,2015-11-01,19,261
1008720,2404,2015-11-01,14,44651
1008721,2406,2015-11-01,15,36325
1008722,2302,2015-11-01,17,0
1008723,2603,2015-11-01,18,0
1008724,2608,2015-11-01,11,4
1008725,2604,2015-11-01,11,13721
1008726,2406,2015-11-01,22,2144
1008727,2603,2015-11-01,13,6735
1008728,2604,2015-11-01,15,300418
1008729,2608,2015-11-01,19,0
1008730,2304,2015-11-01,22,162703
1008731,2502,2015-11-01,19,0
1008732,2404,2015-11-01,17,0
1008733,2410,2015-11-01,17,0
1008734,2302,2015-11-01,21,4549
1008735,2307,2015-11-01,18,0
1008736,2408,2015-11-01,11,49
1008737,2305,2015-11-01,12,2040
1008738,2504,2015-11-01,18,0
1008739,2504,2015-11-01,12,4412
1008740,2310,2015-11-01,15,66427
1008741,2305,2015-11-01,21,32243
1008742,2507,2015-11-01,15,312357
1008743,2406,2015-11-01,18,0
1008744,2601,2015-11-01,14,229366
1008745,2410,2015-11-01,18,0
1008746,2602,2015-11-01,22,12
1008747,2606,2015-11-01,21,45
1008748,2608,2015-11-01,16,0
1008749,2406,2015-11-01,14,57099
1008750,2601,2015-11-01,18,0
1008751,2408,2015-11-01,18,0
1008752,2606,2015-11-01,22,0
1008753,2602,2015-11-01,18,0
1008754,2506,2015-11-01,22,70066
1008755,2305,2015-11-01,19,0
1008756,2404,2015-11-01,13,2536
1008757,2310,2015-11-01,13,21057
1008758,2301,2015-11-01,14,727620
1008759,2309,2015-11-01,14,219212
1008760,2604,2015-11-01,22,24623
1008761,2603,2015-11-01,20,167
1008762,2408,2015-11-01,16,0
1008763,2307,2015-11-01,22,2300
1008764,2603,2015-11-01,22,252
1008765,2608,2015-11-01,20,1029
1008766,2503,2015-11-01,12,0
1008767,2601,2015-11-01,11,1431
1008768,2310,2015-11-01,16,0
1008769,2608,2015-11-01,12,4
1008770,2604,2015-11-01,17,3105
1008771,2304,2015-11-01,13,278615
1008772,2301,2015-11-01,16,5551
1008773,2505,2015-11-01,16,0
1008774,2502,2015-11-01,16,0
1008775,2606,2015-11-01,13,66
1008776,2402,2015-11-01,14,1697221
1008777,2502,2015-11-01,21,0
1008778,2507,2015-11-01,18,19
1008779,2403,2015-11-01,13,7481
1008780,2608,2015-11-01,13,244375
1008781,2303,2015-11-01,22,11188
1008782,2502,2015-11-01,15,44491
1008783,2410,2015-11-01,21,0
1008784,2310,2015-11-01,19,0
1008785,2406,2015-11-01,19,0
1008786,2301,2015-11-01,21,10870
1008787,2301,2015-11-01,12,616
1008788,2406,2015-11-01,20,108
1008789,2309,2015-11-01,19,0
1008790,2403,2015-11-01,18,0
1008791,2303,2015-11-01,20,4123
1008792,2402,2015-11-01,13,580197
1008793,2608,2015-11-01,21,1386
1008794,2505,2015-11-01,21,2137
1008795,2307,2015-11-01,12,0
1008796,2602,2015-11-01,21,0
1008797,2502,2015-11-01,17,0
1008798,2504,2015-11-01,16,0
1008799,2603,2015-11-01,12,1
1008800,2602,2015-11-01,14,59663
1008801,2506,2015-11-01,14,1074516
1008802,2309,2015-11-01,17,0
1008803,2506,2015-11-01,12,3204
1008804,2602,2015-11-01,15,29549
1008805,2505,2015-11-01,11,44
1008806,2503,2015-11-01,19,0
1008807,2307,2015-11-01,16,0
1008808,2301,2015-11-01,22,16335
1008809,2505,2015-11-01,14,151320
1008810,2507,2015-11-01,21,15568
1008811,2307,2015-11-01,13,4429
1008812,2505,2015-11-01,17,0
1008813,2505,2015-11-01,18,0
1008814,2603,2015-11-01,17,0
1008815,2302,2015-11-01,13,14012
1008816,2309,2015-11-01,12,0
1008817,2601,2015-11-01,12,222
1008818,2301,2015-11-01,13,204407
1008819,2304,2015-11-01,12,3842
1008820,2309,2015-11-01,21,1706
1008821,2305,2015-11-01,20,12845
1008822,2303,2015-11-01,21,7038
1008823,2402,2015-11-01,19,130
1008824,2506,2015-11-01,19,15
1008825,2309,2015-11-01,15,100895
1008826,2601,2015-11-01,13,97373
1008827,2310,2015-11-01,14,129411
1008828,2403,2015-11-01,20,433
1008829,2505,2015-11-01,20,1193
1008830,2602,2015-11-01,11,211
1008831,2506,2015-11-01,18,30
1008832,2606,2015-11-01,12,0
1008833,2502,2015-11-01,12,0
1008834,2309,2015-11-01,16,0
1008835,2507,2015-11-01,14,574723
1008836,2608,2015-11-01,22,2481
1008837,2506,2015-11-01,20,15477
1008838,2503,2015-11-01,17,0
1008839,2302,2015-11-01,19,0
1008840,2304,2015-11-01,11,66203
1008841,2310,2015-11-01,12,10
1008842,2404,2015-11-01,15,21587
1008843,2408,2015-11-01,22,8988
1008844,2402,2015-11-01,16,5213
1008845,2408,2015-11-01,12,5
1008846,2507,2015-11-01,16,496
1008847,2302,2015-11-01,22,5670
1008848,2506,2015-11-01,16,204
1008849,2307,2015-11-01,17,0
1008850,2608,2015-11-01,14,461075
1008851,2303,2015-11-01,13,75771
1008852,2503,2015-11-01,15,359000
1008853,2606,2015-11-01,14,3221
1008854,2310,2015-11-01,20,228
1008855,2502,2015-11-01,14,88081
1008856,2608,2015-11-01,17,0
1008857,2601,2015-11-01,17,0
1008858,2505,2015-11-01,15,76283
1008859,2603,2015-11-01,21,218
1008860,2304,2015-11-01,21,118650
1008861,2403,2015-11-01,14,113918
1008862,2410,2015-11-01,13,1392
1008863,2406,2015-11-01,13,24998
1008864,2305,2015-11-01,18,0
1008865,2404,2015-11-01,22,0
1008866,2410,2015-11-01,16,0
1008867,2403,2015-11-01,16,0
1008868,2606,2015-11-01,11,0
1008869,2606,2015-11-01,16,0
1008870,2403,2015-11-01,15,54703
1008871,2601,2015-11-01,19,0
1008872,2404,2015-11-01,20,0
1008873,2307,2015-11-01,20,155
1008874,2303,2015-11-01,17,10811
1008875,2505,2015-11-01,19,0
1008876,2504,2015-11-01,19,0
1008877,2307,2015-11-01,19,0
1008878,2403,2015-11-01,22,838
1008879,2310,2015-11-01,22,568
1008880,2301,2015-11-01,11,3785
1008881,2402,2015-11-01,18,0
1008882,2505,2015-11-01,13,56097
1008883,2402,2015-11-01,15,1034993
1008884,2408,2015-11-01,20,3757
1008885,2301,2015-11-01,17,691
1008886,2310,2015-11-01,17,0
1008887,2507,2015-11-01,19,19
1008888,2403,2015-11-01,11,996
1008889,2504,2015-11-01,14,2078382
1008890,2410,2015-11-01,11,0
1008891,2503,2015-11-01,18,0
1008892,2602,2015-11-01,17,0
1008893,2604,2015-11-01,13,280994
1008894,2406,2015-11-01,17,0
1008895,2503,2015-11-01,20,0
1008896,2406,2015-11-01,11,1840
1008897,2604,2015-11-01,16,2902
1008898,2406,2015-11-01,12,101
1008899,2303,2015-11-01,18,0
1008900,2304,2015-11-01,19,295
1008901,2408,2015-11-01,15,45956
1008902,2309,2015-11-01,22,2671
1008903,2309,2015-11-01,11,0
1008904,2303,2015-11-01,14,444914
1008905,2301,2015-11-01,18,0
1008906,2404,2015-11-01,21,0
1008907,2502,2015-11-01,22,0
1008908,2504,2015-11-01,11,34639
1008909,2506,2015-11-01,11,8913
1008910,2502,2015-11-01,18,0
1008911,2603,2015-11-01,16,0
1008912,2506,2015-11-01,21,54589
1008913,2602,2015-11-01,16,0
1008914,2305,2015-11-01,16,0
1008915,2305,2015-11-01,22,45141
1008916,2606,2015-11-01,15,1712
1008917,2604,2015-11-01,12,794
1008918,2507,2015-11-01,12,240
1008919,2403,2015-11-01,17,0
1008920,2402,2015-11-01,20,25031
1008921,2402,2015-11-01,12,1493
1008922,2503,2015-11-01,22,0
1008923,2504,2015-11-01,13,564500
1008924,2504,2015-11-01,20,0
1008925,2307,2015-11-01,21,2655
1008926,2507,2015-11-01,22,27441
1008927,2604,2015-11-01,20,4735
1008928,2302,2015-11-01,11,0
1008929,2504,2015-11-01,15,1172413
1008930,2303,2015-11-01,12,45
1008931,2302,2015-11-01,18,0
1008932,2606,2015-11-01,18,0
1008933,2601,2015-11-01,20,958
1008934,2502,2015-11-01,11,0
1008935,2305,2015-11-01,14,796025
1008936,2302,2015-11-01,15,120569
1008937,2309,2015-11-01,13,58625
1008938,2302,2015-11-01,16,0
1008939,2603,2015-11-01,14,44327
1008940,2506,2015-11-01,13,294813
1008941,2602,2015-11-01,19,0
1008942,2503,2015-11-01,21,0
1008943,2305,2015-11-01,15,388578
1008944,2504,2015-11-01,17,0
1008945,2301,2015-11-01,20,6220
1008946,2304,2015-11-01,18,0
1008947,2307,2015-11-01,15,35833
1008948,2402,2015-11-01,11,16475
1008949,2506,2015-11-01,15,604336
1008950,2301,2015-11-01,19,59
1008951,2608,2015-11-01,18,0
1008952,2601,2015-11-01,16,0
1008953,2507,2015-11-01,13,24106
1008954,2304,2015-11-01,20,39691
1008955,2304,2015-11-01,17,20136
1008956,2402,2015-11-01,17,3515
1008957,2410,2015-11-01,22,0
1008958,2302,2015-11-01,14,243555
1008959,2410,2015-11-01,14,0
1008960,2404,2015-11-01,12,0
1008961,2404,2015-11-01,16,0
1008962,2604,2015-11-01,21,19880
1008963,2601,2015-11-01,21,1368
1008964,2410,2015-11-01,12,0
1008965,2406,2015-11-01,21,2035
1008966,2503,2015-11-01,16,0
1008967,2304,2015-11-01,14,933124
1008968,2307,2015-11-01,14,67566
1008969,2404,2015-11-01,18,0
1008970,2604,2015-11-01,19,58
1008971,2410,2015-11-01,15,0
1008972,2608,2015-11-01,15,259788
1008973,2504,2015-11-01,22,0
1008974,2301,2015-11-01,15,362117
1008975,2304,2015-11-01,16,11992
1008976,2404,2015-11-01,11,0
1008977,2402,2015-11-01,21,34800
1008978,2303,2015-11-01,16,14349
1008979,2404,2015-11-01,19,0
1008980,2408,2015-11-01,21,5120
1008981,2604,2015-11-01,18,232
1008982,2302,2015-11-01,12,0
1008983,2305,2015-11-01,11,26398
1008984,2603,2015-11-01,11,28
1008985,2410,2015-11-01,19,0
1008986,2304,2015-11-01,15,438599
1008987,2505,2015-11-01,12,2
1008988,2504,2015-11-01,21,0
1008989,2309,2015-11-01,20,962
1008990,2403,2015-11-01,12,48
1008991,2602,2015-11-01,13,3661
1008992,2402,2015-11-01,22,59771
1008993,2406,2015-11-01,16,0
1008994,2310,2015-11-01,11,133
1008995,2606,2015-11-01,19,0
1008996,2305,2015-11-01,17,0
1008997,2303,2015-11-01,15,221318
1008998,2606,2015-11-01,20,14
1008999,2305,2015-11-01,13,214764
1009000,2601,2015-11-01,15,141930
1009001,2507,2015-11-01,11,9600
1009002,2502,2015-11-01,20,0
1009003,2601,2015-11-01,22,2502
1009004,2310,2015-11-01,21,334
1009005,2606,2015-11-01,17,0
1009006,2403,2015-11-01,19,0
1009007,2602,2015-11-01,20,0
1009008,2410,2015-11-01,20,0
1009009,2506,2015-11-01,17,0
1009010,2602,2015-11-01,12,39
1009011,2408,2015-11-01,19,0
1009012,2502,2015-11-01,13,79707
1009013,2309,2015-11-01,18,0
1009014,2503,2015-11-01,11,0
1009015,2408,2015-11-01,14,104770
1009016,2603,2015-11-01,15,25642
1009017,2507,2015-11-01,17,25
1009018,2603,2015-11-01,19,0
1009019,2403,2015-11-01,21,405
1009020,2503,2015-11-01,14,659129
1009021,2310,2015-11-01,18,0
1009022,2507,2015-11-01,20,12323
1009023,2307,2015-11-01,11,0
1009024,2408,2015-11-01,17,0
1009025,2302,2015-11-01,20,657
1009026,2408,2015-11-01,13,11542
1009027,2502,2015-10-01,15,44490
1009028,2410,2015-10-01,12,0
1009029,2505,2015-10-01,12,5
1009030,2507,2015-10-01,12,322
1009031,2301,2015-10-01,22,18076
1009032,2505,2015-10-01,20,1758
1009033,2302,2015-10-01,15,120820
1009034,2502,2015-10-01,19,0
1009035,2307,2015-10-01,21,3408
1009036,2310,2015-10-01,20,238
1009037,2604,2015-10-01,15,292321
1009038,2305,2015-10-01,21,34840
1009039,2309,2015-10-01,14,199129
1009040,2304,2015-10-01,11,59729
1009041,2309,2015-10-01,22,3046
1009042,2406,2015-10-01,16,0
1009043,2305,2015-10-01,12,2023
1009044,2309,2015-10-01,13,52675
1009045,2303,2015-10-01,17,11607
1009046,2410,2015-10-01,16,0
1009047,2410,2015-10-01,15,0
1009048,2502,2015-10-01,11,0
1009049,2402,2015-10-01,16,5295
1009050,2408,2015-10-01,15,45393
1009051,2606,2015-10-01,22,0
1009052,2507,2015-10-01,19,22
1009053,2403,2015-10-01,11,1031
1009054,2307,2015-10-01,15,33184
1009055,2404,2015-10-01,20,0
1009056,2602,2015-10-01,21,0
1009057,2304,2015-10-01,13,298114
1009058,2601,2015-10-01,18,0
1009059,2603,2015-10-01,22,304
1009060,2309,2015-10-01,17,0
1009061,2403,2015-10-01,22,820
1009062,2604,2015-10-01,19,65
1009063,2603,2015-10-01,17,0
1009064,2303,2015-10-01,21,7583
1009065,2505,2015-10-01,21,2955
1009066,2506,2015-10-01,13,294049
1009067,2402,2015-10-01,15,1061054
1009068,2303,2015-10-01,16,12612
1009069,2506,2015-10-01,19,20
1009070,2608,2015-10-01,20,1052
1009071,2302,2015-10-01,21,5277
1009072,2505,2015-10-01,18,0
1009073,2406,2015-10-01,22,2724
1009074,2410,2015-10-01,11,0
1009075,2305,2015-10-01,20,13970
1009076,2310,2015-10-01,15,63887
1009077,2406,2015-10-01,18,0
1009078,2602,2015-10-01,16,0
1009079,2504,2015-10-01,19,0
1009080,2402,2015-10-01,17,4529
1009081,2309,2015-10-01,11,0
1009082,2307,2015-10-01,16,0
1009083,2304,2015-10-01,17,22365
1009084,2403,2015-10-01,16,0
1009085,2604,2015-10-01,12,848
1009086,2505,2015-10-01,16,0
1009087,2303,2015-10-01,20,4485
1009088,2310,2015-10-01,19,0
1009089,2601,2015-10-01,11,1643
1009090,2603,2015-10-01,11,59
1009091,2305,2015-10-01,14,756353
1009092,2408,2015-10-01,18,0
1009093,2406,2015-10-01,14,55739
1009094,2302,2015-10-01,14,237208
1009095,2302,2015-10-01,20,676
1009096,2304,2015-10-01,19,316
1009097,2302,2015-10-01,12,0
1009098,2504,2015-10-01,18,0
1009099,2608,2015-10-01,14,462455
1009100,2304,2015-10-01,21,133854
1009101,2406,2015-10-01,20,82
1009102,2608,2015-10-01,15,263094
1009103,2504,2015-10-01,11,42172
1009104,2604,2015-10-01,22,21413
1009105,2302,2015-10-01,11,0
1009106,2506,2015-10-01,22,76657
1009107,2404,2015-10-01,17,0
1009108,2403,2015-10-01,15,54012
1009109,2604,2015-10-01,18,260
1009110,2606,2015-10-01,18,0
1009111,2604,2015-10-01,13,267692
1009112,2310,2015-10-01,11,330
1009113,2307,2015-10-01,22,2683
1009114,2406,2015-10-01,15,38355
1009115,2402,2015-10-01,12,1466
1009116,2408,2015-10-01,16,0
1009117,2506,2015-10-01,12,3128
1009118,2504,2015-10-01,22,0
1009119,2408,2015-10-01,20,4707
1009120,2606,2015-10-01,11,0
1009121,2310,2015-10-01,13,21037
1009122,2503,2015-10-01,16,0
1009123,2507,2015-10-01,22,29385
1009124,2506,2015-10-01,11,13923
1009125,2301,2015-10-01,16,6084
1009126,2403,2015-10-01,18,0
1009127,2302,2015-10-01,17,0
1009128,2408,2015-10-01,12,17
1009129,2504,2015-10-01,17,0
1009130,2502,2015-10-01,12,0
1009131,2504,2015-10-01,21,0
1009132,2602,2015-10-01,13,3514
1009133,2309,2015-10-01,21,1787
1009134,2410,2015-10-01,21,0
1009135,2608,2015-10-01,21,1300
1009136,2303,2015-10-01,19,233
1009137,2307,2015-10-01,13,4799
1009138,2302,2015-10-01,19,0
1009139,2310,2015-10-01,12,24
1009140,2608,2015-10-01,17,0
1009141,2304,2015-10-01,20,40431
1009142,2506,2015-10-01,21,60132
1009143,2606,2015-10-01,20,36
1009144,2307,2015-10-01,20,150
1009145,2603,2015-10-01,19,0
1009146,2603,2015-10-01,18,0
1009147,2301,2015-10-01,18,0
1009148,2506,2015-10-01,15,615535
1009149,2408,2015-10-01,11,164
1009150,2602,2015-10-01,15,33106
1009151,2303,2015-10-01,14,431533
1009152,2404,2015-10-01,15,23226
1009153,2402,2015-10-01,18,0
1009154,2301,2015-10-01,12,651
1009155,2403,2015-10-01,21,347
1009156,2507,2015-10-01,18,22
1009157,2304,2015-10-01,14,882807
1009158,2404,2015-10-01,18,0
1009159,2402,2015-10-01,22,66598
1009160,2603,2015-10-01,14,42291
1009161,2502,2015-10-01,22,0
1009162,2408,2015-10-01,22,10576
1009163,2502,2015-10-01,16,0
1009164,2307,2015-10-01,17,0
1009165,2604,2015-10-01,17,3844
1009166,2606,2015-10-01,16,0
1009167,2302,2015-10-01,16,0
1009168,2309,2015-10-01,18,0
1009169,2403,2015-10-01,13,8119
1009170,2506,2015-10-01,18,40
1009171,2507,2015-10-01,21,16626
1009172,2505,2015-10-01,22,4703
1009173,2301,2015-10-01,13,195406
1009174,2505,2015-10-01,15,79341
1009175,2310,2015-10-01,18,0
1009176,2304,2015-10-01,12,3302
1009177,2603,2015-10-01,16,0
1009178,2606,2015-10-01,14,2869
1009179,2503,2015-10-01,20,0
1009180,2410,2015-10-01,17,0
1009181,2305,2015-10-01,13,206479
1009182,2608,2015-10-01,12,2
1009183,2604,2015-10-01,11,11938
1009184,2304,2015-10-01,16,13166
1009185,2502,2015-10-01,21,0
1009186,2506,2015-10-01,17,0
1009187,2601,2015-10-01,12,229
1009188,2601,2015-10-01,14,236079
1009189,2502,2015-10-01,13,53347
1009190,2602,2015-10-01,11,233
1009191,2301,2015-10-01,17,575
1009192,2606,2015-10-01,19,0
1009193,2310,2015-10-01,17,0
1009194,2507,2015-10-01,17,39
1009195,2502,2015-10-01,14,85980
1009196,2302,2015-10-01,22,6556
1009197,2307,2015-10-01,14,64830
1009198,2608,2015-10-01,19,0
1009199,2608,2015-10-01,16,0
1009200,2503,2015-10-01,15,380977
1009201,2307,2015-10-01,12,0
1009202,2602,2015-10-01,14,70777
1009203,2408,2015-10-01,21,5713
1009204,2601,2015-10-01,19,0
1009205,2403,2015-10-01,19,0
1009206,2606,2015-10-01,13,54
1009207,2601,2015-10-01,13,76575
1009208,2601,2015-10-01,16,0
1009209,2305,2015-10-01,19,0
1009210,2505,2015-10-01,17,0
1009211,2506,2015-10-01,14,1064411
1009212,2606,2015-10-01,15,1607
1009213,2303,2015-10-01,18,0
1009214,2404,2015-10-01,22,0
1009215,2301,2015-10-01,15,365870
1009216,2602,2015-10-01,17,0
1009217,2503,2015-10-01,17,0
1009218,2303,2015-10-01,22,12246
1009219,2406,2015-10-01,19,0
1009220,2310,2015-10-01,14,119598
1009221,2305,2015-10-01,22,48135
1009222,2303,2015-10-01,15,223137
1009223,2305,2015-10-01,17,0
1009224,2406,2015-10-01,12,76
1009225,2602,2015-10-01,12,43
1009226,2305,2015-10-01,16,0
1009227,2606,2015-10-01,17,0
1009228,2403,2015-10-01,12,57
1009229,2404,2015-10-01,13,3553
1009230,2601,2015-10-01,20,1167
1009231,2410,2015-10-01,19,0
1009232,2507,2015-10-01,16,588
1009233,2502,2015-10-01,17,0
1009234,2502,2015-10-01,18,0
1009235,2303,2015-10-01,13,80931
1009236,2303,2015-10-01,12,66
1009237,2606,2015-10-01,12,0
1009238,2504,2015-10-01,15,1234863
1009239,2503,2015-10-01,14,680478
1009240,2608,2015-10-01,18,0
1009241,2505,2015-10-01,19,0
1009242,2503,2015-10-01,21,0
1009243,2406,2015-10-01,13,25721
1009244,2608,2015-10-01,13,226010
1009245,2602,2015-10-01,18,0
1009246,2507,2015-10-01,15,301828
1009247,2309,2015-10-01,12,0
1009248,2403,2015-10-01,14,106316
1009249,2408,2015-10-01,13,9992
1009250,2601,2015-10-01,17,0
1009251,2503,2015-10-01,12,0
1009252,2310,2015-10-01,21,367
1009253,2402,2015-10-01,21,39179
1009254,2504,2015-10-01,13,569378
1009255,2608,2015-10-01,11,2
1009256,2301,2015-10-01,14,711836
1009257,2302,2015-10-01,18,0
1009258,2604,2015-10-01,16,2490
1009259,2305,2015-10-01,11,22657
1009260,2406,2015-10-01,21,2641
1009261,2507,2015-10-01,20,13852
1009262,2304,2015-10-01,22,178794
1009263,2408,2015-10-01,17,0
1009264,2301,2015-10-01,19,62
1009265,2402,2015-10-01,14,1703487
1009266,2504,2015-10-01,16,0
1009267,2602,2015-10-01,22,17
1009268,2503,2015-10-01,11,0
1009269,2310,2015-10-01,16,0
1009270,2404,2015-10-01,11,0
1009271,2603,2015-10-01,13,6246
1009272,2404,2015-10-01,12,0
1009273,2603,2015-10-01,21,279
1009274,2404,2015-10-01,14,47869
1009275,2507,2015-10-01,13,14380
1009276,2410,2015-10-01,20,0
1009277,2503,2015-10-01,18,0
1009278,2504,2015-10-01,14,2130319
1009279,2604,2015-10-01,20,5506
1009280,2506,2015-10-01,16,228
1009281,2307,2015-10-01,19,0
1009282,2406,2015-10-01,11,912
1009283,2307,2015-10-01,18,0
1009284,2606,2015-10-01,21,40
1009285,2410,2015-10-01,18,0
1009286,2301,2015-10-01,11,3434
1009287,2402,2015-10-01,11,16130
1009288,2404,2015-10-01,21,0
1009289,2504,2015-10-01,12,4877
1009290,2304,2015-10-01,15,435288
1009291,2505,2015-10-01,11,146
1009292,2304,2015-10-01,18,0
1009293,2404,2015-10-01,16,0
1009294,2503,2015-10-01,19,0
1009295,2601,2015-10-01,21,1474
1009296,2604,2015-10-01,14,583930
1009297,2307,2015-10-01,11,0
1009298,2601,2015-10-01,22,2890
1009299,2608,2015-10-01,22,2439
1009300,2310,2015-10-01,22,617
1009301,2505,2015-10-01,13,54332
1009302,2303,2015-10-01,11,1405
1009303,2309,2015-10-01,20,1172
1009304,2503,2015-10-01,22,0
1009305,2507,2015-10-01,14,545705
1009306,2602,2015-10-01,20,0
1009307,2404,2015-10-01,19,0
1009308,2601,2015-10-01,15,132810
1009309,2302,2015-10-01,13,90002
1009310,2410,2015-10-01,13,884
1009311,2309,2015-10-01,15,95013
1009312,2402,2015-10-01,20,27159
1009313,2603,2015-10-01,20,166
1009314,2504,2015-10-01,20,0
1009315,2507,2015-10-01,11,12880
1009316,2403,2015-10-01,17,0
1009317,2301,2015-10-01,20,6235
1009318,2505,2015-10-01,14,152106
1009319,2403,2015-10-01,20,473
1009320,2402,2015-10-01,19,140
1009321,2408,2015-10-01,14,96415
1009322,2402,2015-10-01,13,702241
1009323,2503,2015-10-01,13,395367
1009324,2604,2015-10-01,21,16092
1009325,2410,2015-10-01,22,0
1009326,2305,2015-10-01,15,389691
1009327,2602,2015-10-01,19,0
1009328,2309,2015-10-01,19,0
1009329,2406,2015-10-01,17,0
1009330,2603,2015-10-01,15,25481
1009331,2301,2015-10-01,21,11563
1009332,2603,2015-10-01,12,1
1009333,2506,2015-10-01,20,16525
1009334,2410,2015-10-01,14,0
1009335,2408,2015-10-01,19,0
1009336,2502,2015-10-01,20,0
1009337,2309,2015-10-01,16,0
1009338,2305,2015-10-01,18,0
1009339,2410,2015-09-01,18,0
1009340,2307,2015-09-01,13,4561
1009341,2302,2015-09-01,12,0
1009342,2309,2015-09-01,15,89814
1009343,2601,2015-09-01,18,0
1009344,2506,2015-09-01,22,72247
1009345,2304,2015-09-01,11,62005
1009346,2408,2015-09-01,17,0
1009347,2301,2015-09-01,12,569
1009348,2410,2015-09-01,11,0
1009349,2602,2015-09-01,21,0
1009350,2506,2015-09-01,19,19
